,city,job_title,company_name,summary,salary
416,sydney+Central+Business+District+NSW,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
417,New+South+Wales,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
418,New+South+Wales,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
419,New+South+Wales,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
420,New+South+Wales,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
421,New+South+Wales,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
422,New+South+Wales,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
423,New+South+Wales,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
424,New+South+Wales,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
425,New+South+Wales,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
426,New+South+Wales,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
427,New+South+Wales,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
428,New+South+Wales,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
429,New+South+Wales,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
430,New+South+Wales,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
431,New+South+Wales,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
432,New+South+Wales,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
433,Melbourne+VIC,Data Scientist - Analytics,Domain Group,"As a Data Scientist in our team, you will leverage your deep experience in statistics, machine learning and data analysis to drive significant improvements to...",salary
434,Melbourne+VIC,Lead Data Scientist,Domain Group,"We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when...",salary
435,Melbourne+VIC,BioMind Data Scientist/Engineer (Relocate to Beijing),biomind.ai,"The candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation...",salary
436,Melbourne+VIC,Team Assistant with AI company,HIVERY,Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome...,"$60,000 - $85,000 a year"
437,Melbourne+VIC,Junior Data Scientist,The Eclair Group,"Industry experience as a Data Analyst or Junior Data Scientist with a track record of manipulating, processing, and extracting value from large datasets....","$70,000 - $90,000 a year"
438,Melbourne+VIC,Junior data scientist/machine learning engineer,Intellify,"We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn...","$80,000 - $100,000 a year"
439,Melbourne+VIC,Customer Facing Data Scientist,DataRobot,Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,salary
440,Melbourne+VIC,Data Scientist,CPT Global,"Strong experience working as a Data Scientist. Experience of working with large data sets, statistical techniques and analysis – data mining, cleansing,...",salary
441,Melbourne+VIC,Data Scientist,Freshwater Group,The Data Scientist will:. Manage data sets. A Data Scientist is required for a wholesale electricity retailer that connects its customers to the wholesale...,salary
442,Melbourne+VIC,Ikon | Data Scientist,Ikon,"Provide tangible support to Senior Data Scientists and the Data Science Manager in the preparation, analysis and visualization of data....",salary
443,Melbourne+VIC,Senior Data Scientist,Qantas Airways Limited,Senior Data Scientist – Predictive Modelling & Segmentation. As a Senior Data Scientist you will be responsible for undertaking insights and modelling to...,salary
444,Melbourne+VIC,Data Scientist,Freelancer.com,"Proven experience as a data scientist or analyst. Experience in data mining. If this sounds like you, you will love life as a data scientist at Freelancer....","$65,000 - $110,000 a year"
445,Melbourne+VIC,Data Scientist,Caltex,"As a data scientist at Caltex, you’ll take us further by:. Our data scientists are responsible for developing models to deliver these outcomes, working together...",salary
446,Melbourne+VIC,Junior Data Analyst/Scientist,International Institute of Data & Analytics,"In data science and big data analytics, the IDA creates enablers for:. Leading the field of data science and analytics innovation, training and services by...",salary
447,Melbourne+VIC,Senior Data Scientist/ Machine learning engineer,Intellify,Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and...,"$120,000 - $160,000 a year"
448,Melbourne+VIC,Data Scientist,News Corp Australia,"Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models....",salary
